href,title,compound,layout,gross_floor_area,distribute,floor,structure,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance
https://tj.lianjia.com/zufang/101102007903.html,交通便利 小区环境干净舒适 适合居住,银泰公寓,2室1厅,70平米,西沽街租房,低楼层(共6层),板楼,南 北,2300,2017.11.04,13,,,,2017-11-06
https://tj.lianjia.com/zufang/101102009275.html,秀峰里 两室一厅 交通方便 干净整洁,秀峰里,2室1厅,56平米,柳林街租房,高楼层(共6层),板楼,南 北,1700,2017.10.29,11,1,财经大学,710,2017-11-06
https://tj.lianjia.com/zufang/101101969893.html,昌图楼 交通便利 出行方便 户型方正居住方便舒适,昌图楼,1室1厅,30平米,咸阳北路租房,低楼层(共6层),板楼,南,1500,2017.10.29,7,1,本溪路,638,2017-11-06
https://tj.lianjia.com/zufang/101101410087.html,朝南 采光好 室内宽敞明亮 地理位置好 出行便利,静德花园,2室2厅,112平米,鼓楼街租房,低楼层(共31层),板楼,南 北,5500,2017.11.04,3,2,东南角,531,2017-11-06
https://tj.lianjia.com/zufang/101101575379.html,河海花园 2室整租 居家办公均匀可 交通便利配套齐,河海花园,2室1厅,86平米,三条石租房,低楼层(共33层),板楼,南,3300,2017.10.30,9,6,北竹林,926,2017-11-06
https://tj.lianjia.com/zufang/101101671470.html,拎包入住 精装修 出行方便，高档次小区,荣华大厦,2室1厅,136平米,桃园街租房,高楼层(共25层),板楼,南 北,7000,2017.10.26,11,1,小白楼,689,2017-11-06
https://tj.lianjia.com/zufang/101101672592.html,金淼园 精装两室 采光好 小区环境好 干净舒适 采光好,金淼园,2室1厅,100平米,体育中心街租房,中楼层(共6层),板楼,南 北,2500,2017.10.30,13,6,南翠屏,1082,2017-11-06
https://tj.lianjia.com/zufang/101101144593.html,林苑北里出租三室 看房方便 采光较好,林苑北里,3室2厅,131平米,王顶堤租房,高楼层(共6层),板楼,南 北,3800,2017.10.30,15,3,王顶堤,800,2017-11-06
https://tj.lianjia.com/zufang/101101276322.html,此房带装修，装修风格简单温馨，您可以直接拎包入住,富力桃园天富园,2室1厅,90平米,双港租房,中楼层(共25层),板楼,南,1700,2017.11.01,14,,,,2017-11-06
https://tj.lianjia.com/zufang/101101760621.html,交通便利 小区环境干净舒适适合居住,双发温泉花园,2室2厅,100平米,果园新村租房,中楼层(共7层),板楼,南 北,1500,2017.10.31,7,,,,2017-11-06
https://tj.lianjia.com/zufang/101101681653.html,华亭丽园  三室 小区环境好精装修,华亭丽园,3室2厅,125平米,中北镇租房,高楼层(共9层),板楼,南 北,2800,2017.11.03,11,,,,2017-11-06
https://tj.lianjia.com/zufang/101102100240.html,丰业里2室1厅一厨一卫普通装修,丰业里,2室1厅,58平米,大王庄租房,中楼层(共6层),板楼,南 北,2200,2017.11.05,10,2017-11-06
https://tj.lianjia.com/zufang/101101951789.html,奕聪花园 LOFT 精装修 拎包入住,奕聪花园,2室2厅,170平米,体育中心街租房,高楼层(共36层),板楼,南 北,9000,2017.10.31,5,,,,2017-11-06
https://tj.lianjia.com/zufang/101102006394.html,假日风景 精装全齐 拎包入住 交通便利 看房方便,假日风景花园,3室2厅,127平米,中北镇租房,中楼层(共6层),板楼,南 北,3000,2017.11.04,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101101501624.html,首创珐瑯墅昆芳苑 位置好 采光好,首创珐瑯墅昆芳苑,6室2厅,195平米,双港租房,低楼层(共3层),,南 北,4000,2017.10.25,7,,,,2017-11-06
https://tj.lianjia.com/zufang/101101546515.html,小区配套齐全 出行交通方便 居住方便舒适,奥城公寓,1室0厅,67平米,体育中心街租房,高楼层(共29层),板楼,西南,2400,2017.11.01,2,,,,2017-11-06
https://tj.lianjia.com/zufang/101101559776.html,此房精装修 家电齐全 户型方正 交通便利 居住方便舒适,世纪梧桐公寓,2室1厅,87平米,梅江租房,中楼层(共11层),板楼,南 北,4000,2017.10.31,17,,,,2017-11-06
